page,resource_type,author,url
27a,video,NotebookLM,https://www.youtube.com/watch?v=8oKydcWv7bk
27b,video,NotebookLM,https://www.youtube.com/watch?v=-DMtGszqLcI
27b,video,NotebookLM,https://www.youtube.com/watch?v=AwdCOYDLNfM
28a,video,NotebookLM,https://www.youtube.com/watch?v=Gzt2-X5mQZk
28a,video,NotebookLM,https://www.youtube.com/watch?v=DAAnpgwQHfU
28a,video,NotebookLM,https://www.youtube.com/watch?v=USqPM2WZkqM
28a,video,NotebookLM,https://www.youtube.com/watch?v=-DMtGszqLcI
28b,video,NotebookLM,https://www.youtube.com/watch?v=PGva0StJgYM
28b,video,NotebookLM,https://www.youtube.com/watch?v=Gzt2-X5mQZk
28b,video,NotebookLM,https://www.youtube.com/watch?v=arkTSsq-Mr4
29a,video,NotebookLM,https://www.youtube.com/watch?v=Q1gVTvh2IEM
29a,video,NotebookLM,https://www.youtube.com/watch?v=ZzF9dJj_2jE
29a,video,NotebookLM,https://www.youtube.com/watch?v=cGrVuaOGtfg
29a,video,NotebookLM,https://www.youtube.com/watch?v=cVj54Iq0SGE
29a,video,NotebookLM,https://www.youtube.com/watch?v=PGva0StJgYM
29b,video,NotebookLM,https://www.youtube.com/watch?v=SSgjoYDpRhM
29b,video,NotebookLM,https://www.youtube.com/watch?v=AcNYI3FroIs
29b,video,NotebookLM,https://www.youtube.com/watch?v=55ArQ9zjj04
29b,video,NotebookLM,https://www.youtube.com/watch?v=Q1gVTvh2IEM
30a,video,NotebookLM,https://www.youtube.com/watch?v=exloFjYaLWw
30a,video,NotebookLM,https://www.youtube.com/watch?v=SSgjoYDpRhM
30b,video,NotebookLM,https://www.youtube.com/watch?v=rrmOYeDS7KU
30b,video,NotebookLM,https://www.youtube.com/watch?v=exloFjYaLWw
31a,video,NotebookLM,https://www.youtube.com/watch?v=FeXxPY3g5s8
31a,video,NotebookLM,https://www.youtube.com/watch?v=rrmOYeDS7KU
31b,video,NotebookLM,https://www.youtube.com/watch?v=edhSGJOuHQs
31b,video,NotebookLM,https://www.youtube.com/watch?v=FeXxPY3g5s8
31b,video,NotebookLM,https://www.youtube.com/watch?v=VuRt8crrmxo
31b,video,NotebookLM,https://www.youtube.com/watch?v=4Dor438OuLA
32a,video,NotebookLM,https://www.youtube.com/watch?v=NNhW8wndWxE
32a,video,NotebookLM,https://www.youtube.com/watch?v=VuRt8crrmxo
32b,video,NotebookLM,https://www.youtube.com/watch?v=8T2Efx9_rfA
32b,video,NotebookLM,https://www.youtube.com/watch?v=NNhW8wndWxE
33a,video,NotebookLM,https://www.youtube.com/watch?v=rC5gxwIcw2Y
33a,video,NotebookLM,https://www.youtube.com/watch?v=8T2Efx9_rfA
33b,video,NotebookLM,https://www.youtube.com/watch?v=8A-mrf7KObI
33b,video,NotebookLM,https://www.youtube.com/watch?v=HZ6ZUbqyCVc
33b,video,NotebookLM,https://www.youtube.com/watch?v=Pr1X3Rfo1YQ
34a,video,NotebookLM,https://www.youtube.com/watch?v=8A-mrf7KObI
34a,video,NotebookLM,https://www.youtube.com/watch?v=EafsAzqy3x0
34a,video,NotebookLM,https://www.youtube.com/watch?v=bM97xilP_QQ
34b,video,NotebookLM,https://www.youtube.com/watch?v=DMSpR5NkxKQ
34b,video,NotebookLM,https://www.youtube.com/watch?v=J4zRJ1zMfBw
35a,video,NotebookLM,https://www.youtube.com/watch?v=yOPeSGlylmE
35a,video,NotebookLM,https://www.youtube.com/watch?v=RgwaaBtbeFI
35a,video,NotebookLM,https://www.youtube.com/watch?v=DMSpR5NkxKQ
35b,video,NotebookLM,https://www.youtube.com/watch?v=c_0o3zJxulg
35b,video,NotebookLM,https://www.youtube.com/watch?v=yOPeSGlylmE
36a,video,NotebookLM,https://www.youtube.com/watch?v=_nmcjxRehZc
36b,video,NotebookLM,https://www.youtube.com/watch?v=pOdTQsORUYI
36b,video,NotebookLM,https://www.youtube.com/watch?v=_nmcjxRehZc
37a,video,NotebookLM,https://www.youtube.com/watch?v=I7-lBz1mkoA
37a,video,NotebookLM,https://www.youtube.com/watch?v=pOdTQsORUYI
37b,video,NotebookLM,https://www.youtube.com/watch?v=FUznW26MWHg
37b,video,NotebookLM,https://www.youtube.com/watch?v=3QZPINYc9XQ
37b,video,NotebookLM,https://www.youtube.com/watch?v=I7-lBz1mkoA
38a,video,NotebookLM,https://www.youtube.com/watch?v=iQLClOQVNDs
38a,video,NotebookLM,https://www.youtube.com/watch?v=FUznW26MWHg
38b,video,NotebookLM,https://www.youtube.com/watch?v=iQLClOQVNDs
39a,video,NotebookLM,https://www.youtube.com/watch?v=Txy9kgocXcc
39a,video,NotebookLM,https://www.youtube.com/watch?v=oDwgeTqm_sw
39a,video,NotebookLM,https://www.youtube.com/watch?v=2Ws11nL_YFU
39a,video,NotebookLM,https://www.youtube.com/watch?v=iQLClOQVNDs
39b,video,NotebookLM,https://www.youtube.com/watch?v=Txy9kgocXcc
39b,video,NotebookLM,https://www.youtube.com/watch?v=Zlu-sIQj9ZY
40a,video,NotebookLM,https://www.youtube.com/watch?v=Zlu-sIQj9ZY
40b,video,NotebookLM,https://www.youtube.com/watch?v=AV2UU96leIs
40b,video,NotebookLM,https://www.youtube.com/watch?v=Zlu-sIQj9ZY
41a,video,NotebookLM,https://www.youtube.com/watch?v=hty3kXxvua8
41a,video,NotebookLM,https://www.youtube.com/watch?v=EWZgQtyZQNY
41a,video,NotebookLM,https://www.youtube.com/watch?v=AV2UU96leIs
41b,video,NotebookLM,https://www.youtube.com/watch?v=NCyqkGlYRLY
41b,video,NotebookLM,https://www.youtube.com/watch?v=hty3kXxvua8
